ResourceID,External Cross Reference Source,External Cross Reference Number
c39f6435-97fd-4822-994a-2126792b2f25,Site Code,CEY99
c3b98cd4-6823-4133-abf7-e08f2962b011,Site Code,KWT04
c3c69a78-925c-4d9a-b0b6-c9e2acf7b8f2,Site Code,OL-06607
c3c69a78-925c-4d9a-b0b6-c9e2acf7b8f2,OASIS ID,molas1-40703
c3d81dee-9014-428f-aacc-c59f100edb6d,Site Code,L90/77
c3da0bfd-d8fe-4efc-a98b-bb32c1f2dcbc,Site Code,HNL11
c3da0bfd-d8fe-4efc-a98b-bb32c1f2dcbc,OASIS ID,suttonar1-128532
c3e3a910-1b6e-4144-bb94-bf49c84c1939,Site Code,CGI07
c3e5a603-1037-458d-9e20-b0ded67160f7,Site Code,WFG51
c3edf639-f7b5-484e-951e-55aabbf891d4,Site Code,HAR88
c3ee6a8e-b850-4e37-aa43-acb088f993c1,Site Code,L171/79
c3fc1f8a-fec4-4dd5-8bac-6c688bd349fa,Site Code,MRL98
c40ac946-c1bc-44b8-9105-aa712cc8acbe,Site Code,AMI08
c40ac946-c1bc-44b8-9105-aa712cc8acbe,OASIS ID,molas1-40654
c416af1c-4bcf-4336-a6ff-17650a24e159,Site Code,HLN99
c424c9ca-6a27-4614-9947-3699c60f4ae9,Site Code,KNA08
c424c9ca-6a27-4614-9947-3699c60f4ae9,OASIS ID,molas1-52511
c4304de4-089e-4bd3-82a0-1f4bd2d92c26,Site Code,BOJ10
c438b584-3416-4726-bcad-af5e8f8c7247,Site Code,TOL89
c43bcd90-0239-4405-8e94-bbe52717cdb0,Site Code,HRF05
c43e8d62-874c-4252-8559-5353e6926205,Site Code,SHC93
c44912a7-4abb-4c88-95b8-d14dc1d0c88a,Site Code,GM101
c44ff7d4-2609-419c-a523-64c70997b3ef,Site Code,CSP97
c455508c-156d-4bef-93c6-b35dfc1abb63,Site Code,BPH87
c45ffc9a-b597-4af0-bfa5-ecfd2e6c583b,Site Code,VIM98
c4668410-5561-4867-86c0-69bedec6acf7,Site Code,HSR97
c477c786-be4d-414d-981c-d09411b25cb7,Site Code,NLC87
c4796c50-af1f-4d7b-a954-445435c4f964,Site Code,LAY05
c480663b-8253-45ae-adfd-48e65138b4b8,Site Code,BFO03
c4814ae2-c8a5-4e78-a336-ebc0e598244c,Site Code,PNT15
c4831cd9-b02a-4e6a-b988-d23ab8277f30,Site Code,NXR06
c48825cd-c187-4213-8dd8-296528ae990b,Site Code,EBH02
c48825cd-c187-4213-8dd8-296528ae990b,OASIS ID,aocarcha1-2530
c48c114c-bb96-49ec-ab64-8e3817734821,Site Code,BUE96
c4952395-e144-41ea-ad6f-6356b5b91205,Site Code,BRV98
c49fd529-5c83-4942-b365-e22bc4fc759f,Site Code,OQS81
c4a0ce6a-e00c-475a-b182-6973afc95912,Site Code,CVX06
c4a8a9b2-7908-404a-b081-9864ebff0625,Site Code,HCM08
c4a8a9b2-7908-404a-b081-9864ebff0625,OASIS ID,preconst1-51879
c4af5575-a925-4298-9fbe-311be23f467b,Site Code,IG-HH91
c4b904fa-cc5b-4b62-ba2c-5eb082487450,Site Code,GSM97
c4ba739a-e9af-4eab-bb6d-b9139979d1a6,Site Code,TAE67
c4c635f4-4010-49d3-97b1-867c68bf6080,Site Code,IVC04
c4ca6810-30f8-4e2e-bb18-076b14c2b8aa,Site Code,GM339
c4da5234-81ea-45da-a1f3-ea5ecd6f434c,Site Code,FOU06
c4da5234-81ea-45da-a1f3-ea5ecd6f434c,OASIS ID,molas1-18681
c4debe4d-15d7-4140-9da4-bc854aa7ee84,Site Code,SDY16
c4debe4d-15d7-4140-9da4-bc854aa7ee84,OASIS ID,preconst1-270907
c4e9b052-7ca8-4d71-863b-26816fd248bb,Site Code,WRZ05
c4eacc6e-72a7-4639-8491-be268b020e62,Site Code,BMX07
c4eacc6e-72a7-4639-8491-be268b020e62,OASIS ID,molas1-23751
c4eae53d-0404-4d64-8d4d-c6291d4c62f5,Site Code,MBK97
c4ef341b-39d0-40ed-890c-a60558beb18c,Site Code,LPT94
c4f7f6d2-373b-4ddf-9bf2-b1846ae3fe13,Site Code,TGL10
c4f7f6d2-373b-4ddf-9bf2-b1846ae3fe13,OASIS ID,compassa1-73934
c4fb86ae-2a5a-4d44-a2cf-df4b9ee7ea28,Site Code,WWM05
c5172236-c1bc-423b-abdd-08c8569bcbc3,Site Code,HLR98
c52d59c7-235a-43ce-a3dd-8a6f7869e3c5,Site Code,WSA88
c52d9a65-7781-4e7b-95d7-ab7e72694a36,Site Code,WVN09
c52d9a65-7781-4e7b-95d7-ab7e72694a36,OASIS ID,molas1-69250
c52e398a-a3f7-4bd7-a7b2-5a3ca63e37b1,Site Code,PAY05
c54336fa-4747-48aa-9592-4b50d0b435f4,Site Code,YKW01
c5492efd-5693-4f6c-83bb-af8255f680c0,Site Code,KIT07
c5492efd-5693-4f6c-83bb-af8255f680c0,OASIS ID,molas1-23336
c55276cc-bc7e-437c-a40e-ca323cd2a52a,Site Code,WOD11
c555edc6-2c43-4351-8187-597199b1e7cb,Site Code,HEF08
c555edc6-2c43-4351-8187-597199b1e7cb,OASIS ID,aocarcha1-45268
c55fb63d-f37a-4998-b422-5bf26ae9532d,Site Code,TAN87
c56b0210-5507-4181-b987-732104e1ee66,Site Code,GLF94
c56b30a3-b658-4d46-90d5-bbfd8f598bc9,Site Code,EDR95
c570feb2-a3d9-4047-81b0-84f566289e78,Site Code,BSU96
c574cd53-5c5c-4731-a642-87034dfadcbb,Site Code,L130/78
c5825fb8-db58-4aa5-9673-f3765f25d295,Site Code,CY002
c599fb25-e3a4-4d0e-aa3e-128a66f4e8c1,Site Code,WCW96
c59adac0-8b30-4e46-9c68-504f7fe7acae,Site Code,DHO03
c59e6c79-e9c6-45ae-bdc2-7426c828fb72,Site Code,ATC97
c5a5dbc6-5293-4a6b-96cd-d0dda24a7a5d,Site Code,BRC76
c5b3cf62-f63c-468d-bec1-3bb763aa5f69,Site Code,HRH90
c5bcc6f5-f4e6-41fe-8bf3-536e0617f953,Site Code,THL12
c5c53834-ec02-4815-bffe-4ad9baaba83a,Site Code,DOR99
c5c7431b-fea6-4919-87c0-c186c74d9924,Site Code,ASG08
c5c7431b-fea6-4919-87c0-c186c74d9924,OASIS ID,thamesvar1-53080
c5cb2934-ef28-49a0-9ace-d8111ea59843,Site Code,CRX00
c5cd8eb0-e4c1-4b86-b4b2-14e02455df46,Site Code,SAE12
c5cf1a62-2c0d-47be-a97c-78a909f273bb,Site Code,LIR04
c5d80c3d-5e4a-4759-8d3b-0e7dbbaef108,Site Code,LI-SM84
c5f0822c-27e7-428d-852e-cdcb4656d170,Site Code,CXN09
c6105754-a1e9-43e4-b66a-ed18ac5f1ef2,Site Code,GM250
c611cabe-85f9-4301-a850-59f79366ac17,Site Code,NCC94
c617420f-3d67-4611-b7e8-49321c05af88,Site Code,MTY99
c61acc21-43e3-45eb-b047-f023515a09b0,Site Code,OJW98
c61fe960-3567-4f68-beae-589bb5d55a2e,Site Code,DAV77
c6210ba1-fe86-4579-afe7-58857c4c51b7,Site Code,FNN98
c633b2c1-06d1-4a05-9729-d5720eb55e99,Site Code,GAH95
c639505c-5ce3-4db3-b6bb-9c2579244429,Site Code,KEN/WB/13
c63b018b-2d3d-45d8-9f70-a32230f8d2b1,Site Code,DYL01
c6437e5a-75fc-4736-a66a-5ece6393e3d6,Site Code,WKM12
c6437e5a-75fc-4736-a66a-5ece6393e3d6,OASIS ID,thamesva1-121968
c6440247-b76b-413c-aebf-a544a2c8bb31,Site Code,FIG01
c645ed4e-0180-4a02-b1d8-37197c9d1b38,Site Code,HAN17
c648240d-c334-41f6-9506-80d964b2eb15,Site Code,AGF93
c6492c78-031b-46f3-b89f-ceb9163940a8,Site Code,KIG95
c65d7e2e-4dd3-45ec-9c86-eb55cfcee23b,Site Code,EWERST87
c65f8816-a5fa-41f0-91ed-9081b1806eb4,Site Code,BNQ08
c66e68bb-880f-43f6-87fa-9e74746f2aea,OASIS ID,preconst1-64289
c670b689-e71a-4736-9e90-115d673471e2,Site Code,VCL12
c670b689-e71a-4736-9e90-115d673471e2,OASIS ID,molas1-132800
c6735887-3d71-449d-b052-5e305f6896f1,Site Code,LRV07
c6735887-3d71-449d-b052-5e305f6896f1,OASIS ID,archaeol7-39420
c67552c5-3dcc-4560-80fd-e079e01d4da6,Site Code,YKW01
c67d86c3-676b-458a-ad01-67bdbbf2acbb,Site Code,SCY01
c6829e2a-dd93-4860-a2dc-fb256f6412f1,Site Code,HPX02
c686bd41-d733-423b-8dcf-d608ecd00a8f,Site Code,RXW05
c6a0e269-2f31-4207-9f46-256394414ed7,Site Code,CFU07
c6a0e269-2f31-4207-9f46-256394414ed7,OASIS ID,molas1-31259
c6b59c1f-ac83-4f8a-9558-1e9255927bfa,Site Code,HOJ10
c6b59c1f-ac83-4f8a-9558-1e9255927bfa,OASIS ID,suttonar1-89666
c6b762c9-feaa-4cdb-a5ec-966c2595171c,Site Code,PDT99
c6bc2ca8-a1d0-4861-b3bf-a73cb19b7891,Site Code,LWN01
c6c19d6b-fb09-405b-a2b3-0b0fa04b9cd9,Site Code,CVR98
c6c677b9-4016-41a6-aff0-f28bd94a43a7,Site Code,CDD00
c6d5d818-1bca-41ad-90c4-cce4ff6979f5,Site Code,LLG04
c6db1df9-7c0c-40ce-9f2c-bd73cb63ae64,Site Code,FEH95
c6db922d-6525-4728-ae36-5e904c191a32,Site Code,OEN07
c6e532ec-0a82-4024-80a9-b0e2914435bb,Site Code,BNX14
c6e805b2-4730-4c16-a2ed-9c64e3961c08,Site Code,GM71
c6f1fd03-33f7-4842-9658-10d1c6463286,Site Code,TED90
c6fd23d8-0987-42a6-b690-7ccd75d1ef22,Site Code,FSE76
c702f3d0-54d7-427b-b4db-3036351058af,Site Code,HSQ06
c702f3d0-54d7-427b-b4db-3036351058af,OASIS ID,preconst1-24515
c7059961-5303-4170-8dd5-68a50719e05a,Site Code,SDD04
c7131766-3e1d-48bd-83d0-53c54b69252b,Site Code,HGR97
c7134c72-610d-4275-8cf9-4947740af2e0,Site Code,EGS01
c715232f-bb97-4ac7-b501-3a16b5fd0fcc,Site Code,IHA89
c720ccd1-d951-47c0-a1f6-9125df9850c1,Site Code,BRL87
c721f364-055a-49b9-b775-cb85ed03a17c,Site Code,QSW12
c726bb0d-4120-4a87-a5c6-f49ed6fb2b21,Site Code,PF65
c72a67fb-e221-4458-a949-2c57159bfa7c,Site Code,GM425
c731e3f3-6328-4cb4-819b-136e2d22dc89,Site Code,HIF06
c731e3f3-6328-4cb4-819b-136e2d22dc89,OASIS ID,molas1-19614
c7392c11-7267-4108-bfa2-99a47531b5ac,Site Code,GVR96
c741b2b4-1819-46cf-b67b-d4fc038eb8e6,Site Code,LKP06
c741b2b4-1819-46cf-b67b-d4fc038eb8e6,OASIS ID,molas1-18568
c744528e-8900-4051-a664-7afaf738d21c,Site Code,CMM11
c744528e-8900-4051-a664-7afaf738d21c,OASIS ID,molas1-120808
c744528e-8900-4051-a664-7afaf738d21c,LPA Planning Reference,PDU/1451a/02
c74a205d-5ad5-4eec-a806-73f3e6f6d58a,Site Code,SMD01
c74a205d-5ad5-4eec-a806-73f3e6f6d58a,OASIS ID,molas1-57188
c753f87d-c598-4ba7-8e10-462ecf7693d3,Site Code,HPP09
c76743b2-2590-433d-93ec-f980b87fd54f,Site Code,CYE96
c77a9c5d-c9ea-4ae1-b105-493cd4a7f09d,Site Code,BGV04
c7812612-7853-47e6-8257-60412b034da8,Site Code,HCA04
c78c1c8b-f34e-46f6-aa1c-c2a5a79fe382,Site Code,GM17
c7913961-b7f7-4e31-b545-99422e945559,Site Code,GAC97
c7a02fdb-0697-4ff2-b874-962d6eeeaa04,Site Code,HTS97
c7a37593-2621-4e3c-965e-5207f13f6c44,Site Code,LCC06
c7a37593-2621-4e3c-965e-5207f13f6c44,OASIS ID,molas1-21508
c7cdd922-ca4b-4bbd-9860-01947be4ab67,Site Code,QTN14
c7e33775-06ad-4813-8362-e301d3bd332d,Site Code,GHN06
c7e96888-7e29-4a15-8db6-6877c623a3dc,Site Code,MRY11
c7ecd9bf-6294-44f0-9680-6b2b31dad10b,Site Code,MCV07
c7ecd9bf-6294-44f0-9680-6b2b31dad10b,OASIS ID,compassa1-33410
c7ee3d5f-eab2-42b1-a012-74a61d163dfa,Site Code,LGP05
c7f7f931-666d-4ac5-ac8e-28a34b8cafa0,Site Code,CAY97
c80445f4-b78f-49c1-8335-dd0c76825a87,Site Code,KNG85
c808edca-64c1-4add-9afc-b00d4df5d4ca,Site Code,10SS81
c81bf9fe-bdab-450b-9ad2-544e59bb66f8,Site Code,OBH96
c8215fcb-60a8-4207-9029-37cbb1bb7670,Site Code,BIY94
c8219042-7546-4a2c-b525-a53fd82b3dc9,Site Code,GRP12
c82a3db8-deaf-4a1c-a8fe-89efeb6d2314,Site Code,LEOC92
c8384b48-dbb7-44bb-b4bc-0fd655227b81,Site Code,MSR08
c83b3f40-9b1a-43f4-aac9-d59d507d5ca2,Site Code,NWL00
c83fa545-4238-4258-a1a1-bfcc6c6c35e5,Site Code,TKL99
c8403159-6deb-4230-a57e-9e618b5220d5,Site Code,WHT95
c8481916-8deb-4f56-89d8-2510578f776e,Site Code,HOW09
c84881ba-e746-4179-9d5a-99860981ba51,Site Code,ANK07
c84881ba-e746-4179-9d5a-99860981ba51,OASIS ID,compassa1-33397
c85f80a8-f46c-4592-98e0-1a63d6ebb692,Site Code,CAX06
c85f80a8-f46c-4592-98e0-1a63d6ebb692,OASIS ID,preconst1-14988
c8630b14-e36f-4be0-8b1f-af4f4e589ad8,Site Code,BCM11
c8630b14-e36f-4be0-8b1f-af4f4e589ad8,OASIS ID,molas1-127456
c86af2ac-af24-4aa3-adf5-555810fd9cf6,Site Code,SEH94
c87b0048-ab99-48e4-bcc4-1a8ce25f28d1,Site Code,CKL88
c87dccf2-2630-4ade-9a2c-ad0e03cc6887,Site Code,ACH95
c889293d-7297-412f-910f-e871da854e5b,Site Code,LEC08
c89dd031-60c8-4314-9c7f-1940142c14b6,Site Code,EDG89
c89e51af-f68b-4abe-a518-c136e2a0544c,Site Code,BYA00
c8a1127d-f9a3-4185-9adb-0492f408edda,Site Code,YKW01
c8a7bdaa-2c6b-4c18-8b5b-13cd8a83db73,Site Code,QSW12
c8ab2ccf-bd03-457f-90c3-80d6f796b6cb,Site Code,BEE95
c8adb455-75a0-49ac-a75f-d22810785c7c,Site Code,CGG03
c8ae37d9-9501-4247-aed7-649f18b028d0,Site Code,LBE95
c8af0602-8980-4d7b-9966-c7da2453721d,Site Code,PEP15
c8af0602-8980-4d7b-9966-c7da2453721d,OASIS ID,molas1-210183
c8b2e8e9-caac-43ff-9a73-58657bf1255a,Site Code,GM122
c8bc826d-5b18-47e7-9829-ac0392b8751f,Site Code,LPB08
c8bcfd21-d6af-472e-8c88-1b790999e75e,Site Code,PKJ07
c8bcfd21-d6af-472e-8c88-1b790999e75e,OASIS ID,molas1-56334
c8c16ef3-1964-4bb8-90b6-3084a77f07ab,Site Code,SYCPT97
c8ccecb3-df33-449d-95e8-671d941f225d,Site Code,LFL10
c8ccecb3-df33-449d-95e8-671d941f225d,OASIS ID,lparchae1-71698
c8cfeca3-b4e2-4a69-b535-6c532b697b2f,Site Code,EDL98
c8ddab2c-b545-4c21-aab1-66e07212c232,Site Code,"UP-MF83, UP-MF84"
c8e3404c-315e-47e2-9e8a-bea3f516c822,Site Code,GBN15
c8e3404c-315e-47e2-9e8a-bea3f516c822,OASIS ID,aocarcha1-240405
c8e3404c-315e-47e2-9e8a-bea3f516c822,LPA Planning Reference,2015/4614
c8e45ee8-2c01-4e90-b81c-85e71aa271ad,Site Code,STJ88
c8e72cb5-9353-48c9-82b4-5caf52c6703d,Site Code,NES15
c8e72cb5-9353-48c9-82b4-5caf52c6703d,OASIS ID,molas1-224061
c8e91683-ff86-4b45-bbce-f329b540395b,Site Code,OPI05
c8f5bd05-345a-4b8e-be6c-5a608a1788d8,Site Code,BIP88
c8f64638-ce6e-40aa-a189-3c7970e63bfa,Site Code,CSW85
c9045570-d0f6-4aa4-99d1-845716923268,Site Code,BBN02
c906db71-5f84-4348-a4ec-c0b51e051789,Site Code,WVP06
c906db71-5f84-4348-a4ec-c0b51e051789,OASIS ID,preconst1-18617
c9087f80-4ed4-4101-9ee4-4487bfd24d20,Site Code,MSA92
c90a1519-164e-4a76-8488-31e1da489f0d,Site Code,MCH94
c90d8c76-0cda-4ab4-81a9-ea406f62d8f0,Site Code,WGA07
c91360ac-5f5d-4b1f-a5db-a4417d1bc5ab,Site Code,VBN89
c916dc7b-50ff-4e55-a590-bb84003b7f8a,Site Code,GM432
c91ed532-396b-4daf-90d3-6db54eb355c5,Site Code,LDZ06
c92af1f4-24c4-4422-9445-cf1174579da7,Site Code,KWY98
c936b0a2-f37e-4927-a1ea-5d29c6f721f2,Site Code,BCN94
c959150a-e16f-4d56-bffb-912eccc686f2,Site Code,MHI05
c959150a-e16f-4d56-bffb-912eccc686f2,OASIS ID,preconst1-9060
c95c443d-3e67-427a-b034-e5a091d5d2b3,Site Code,CMU89
c95cf5cf-0b98-46da-86f9-c07baf8bee92,Site Code,ZZZ07
c95cf5cf-0b98-46da-86f9-c07baf8bee92,OASIS ID,preconst1-27849
c95f1733-3b8e-45ac-a5d0-c11a139de40b,Site Code,CTW91
c965d956-0af8-4e64-8bbd-8e4682191edf,Site Code,LNN11
c9702ec5-2bf8-4ae1-98c9-d21394260db6,Site Code,GM234
c9765811-013b-45ca-80cb-9734d7cbe709,Site Code,MFM98
c9779904-9945-4bfa-8c5a-47b5fe1d5d70,Site Code,SYY04
c9779904-9945-4bfa-8c5a-47b5fe1d5d70,OASIS ID,molas1-41317
c97e0407-0d79-4f35-984e-5cbeca6f597f,Site Code,AYG06
c980334a-0c72-49fa-a635-2d8f0d1a5a0c,Site Code,ABU10
c980334a-0c72-49fa-a635-2d8f0d1a5a0c,OASIS ID,preconst1-124381
c9826f44-70bc-4e6d-ad79-97e19d2ad6bd,Site Code,INV95
c9849f35-346c-4f43-adf1-866f4dc0ed57,Site Code,MRB89
c9855279-50af-4a8a-a018-fa8e29c4be48,Site Code,OLS94
c9876b70-8f41-4d43-b36a-4400f841c8ad,Site Code,TNB03
c9876b70-8f41-4d43-b36a-4400f841c8ad,LPA Planning Reference,DC/02/00240/FUL
c98a8998-82f2-4b50-98b2-a467e5053a19,Site Code,ARC81
c9922ee1-92cb-4f2d-8bab-f2f6e052a4ca,Site Code,SWOEV
c9979bb5-2b5d-4f8c-ae8a-0a68367a33fc,Site Code,CCP04
c99cf944-80bf-44fd-9ad8-9aac6966cc59,Site Code,RMZ06
c9af06ee-1192-4aaa-bb92-5fa6f002c8e8,Site Code,SUO03
c9b80ac4-b84e-4daa-ae4a-f406be8d81ec,Site Code,BOG89
c9baa0ed-fc14-4495-bae7-d18abb9f4833,Site Code,WEI02
c9bba205-2390-423f-9620-f4e33fa71274,Site Code,RNS13
c9bba205-2390-423f-9620-f4e33fa71274,OASIS ID,preconst1-145133
c9d588d4-c282-4c1a-ab48-91f0b4e510be,Site Code,XTE12
c9d5db82-782d-46f8-9b42-c937a0dc25de,Site Code,CFA86
c9d7c97f-3a5b-4b2e-a2b4-cb0a195c77a9,Site Code,CYL96
c9e79876-de84-4cdb-9707-f9b7a84b1297,Site Code,PRS86
c9ebb58f-3e27-4799-8925-6bb44236e7ba,Site Code,HGA02
ca03a760-c60c-436e-9eca-74c218c29ff1,Site Code,YKW01
ca1ad6cf-c883-4467-966f-676c22498d78,Site Code,BSC94
ca40be48-dae5-45ae-a33a-18e77fb48af0,Site Code,KBH92
ca48c25d-7b0e-42aa-ad63-0606b92245bc,Site Code,GLS06
ca4c6b37-82cf-4c72-b144-c1704913a6e7,Site Code,KEH11
ca4c6b37-82cf-4c72-b144-c1704913a6e7,OASIS ID,chrisbut1-98674
ca5a274d-7e92-435d-9032-74cd839d2cb1,Site Code,RKH06
ca60cef6-d825-42eb-af07-3cf845dc0913,Site Code,FDH05
ca6cecd9-11db-4075-a68a-9fc06ced4f79,Site Code,UPC09
ca6cecd9-11db-4075-a68a-9fc06ced4f79,OASIS ID,thamesva1-67732
ca71c3a1-7253-409f-9f29-b00ff87dd8ec,Site Code,BGQ06
ca71c3a1-7253-409f-9f29-b00ff87dd8ec,OASIS ID,aocarcha1-15087
ca7c7ce4-ccf9-4bb2-b18e-5d535900a723,Site Code,WDB00
ca858f6f-de9e-4e5f-9eb4-ff792b4bb562,Site Code,JNC05
ca858f6f-de9e-4e5f-9eb4-ff792b4bb562,OASIS ID,molas1-11828
ca87df69-fc6c-41e9-9f66-377d048a8a69,Site Code,NCH98
ca8b631c-8a14-46c0-9a72-c0124434b8ca,Site Code,DXA96 DXB96 DXC96
ca9103e0-0925-4c49-af87-e8c942bf7b9c,Site Code,HYC99
ca9111b7-2a3f-468d-b7da-7bfe03714972,Site Code,SDM13
ca9111b7-2a3f-468d-b7da-7bfe03714972,OASIS ID,molas1-167330
ca9bcefe-e6d0-4a13-956c-75e53eb05095,Site Code,GHC04
cab56f95-57c6-463c-a83f-a26b6c827e5e,Site Code,MHN91
cabf0c13-a4c4-4546-8d02-74b9c92e523f,Site Code,SIL00
cad037db-923f-4710-ae8f-6fb245201f33,Site Code,CLC94
cad62df4-c07b-402a-9bdf-2effd18af23b,Site Code,AHC07
caed5138-051b-4111-9f72-e506abdd920f,Site Code,FUN01
caf27bae-5f2c-49f2-93bd-a57fb39b533b,Site Code,PFD16
caf27bae-5f2c-49f2-93bd-a57fb39b533b,OASIS ID,molas1-262557
caf36941-171a-450d-a2a8-f294d39c1039,Site Code,L190/78
caf79bf2-5a74-42a3-92f1-ad52bc5ead3c,Site Code,PMK02
caf79bf2-5a74-42a3-92f1-ad52bc5ead3c,OASIS ID,aocarcha1-66338
caf82ae7-9473-451b-ae0d-6e1d761af868,Site Code,DAG77
cb01f8f3-8183-47c1-8272-b3c0fc9251e5,Site Code,WCK03
cb04297b-b7f3-4b6f-825e-3bd831982871,Site Code,LPL73
cb120519-7fe9-4bb6-bf71-f73b9e6f4147,Site Code,BMP92
cb35f5b1-2daa-4b08-ba96-f062306667ca,Site Code,GCZ05
cb35f5b1-2daa-4b08-ba96-f062306667ca,OASIS ID,archaeol7-12400
cb3a46ac-cbe8-4666-bb21-c9e688196736,Site Code,WFG37
cb3fb4da-2120-46c0-8c9b-18eb3800b644,Site Code,BSG97
cb43deef-1eb4-4ff0-8648-1e7bad1d9d79,Site Code,TRW97
cb460ce3-e10a-4386-bf0b-e8022d4da50d,Site Code,HRI00
cb46de55-8dac-4fc4-90bf-6eee85ece512,Site Code,PAP03
cb56947c-6c82-454c-80f0-9ed7280ccada,Site Code,WHU08
cb56947c-6c82-454c-80f0-9ed7280ccada,OASIS ID,preconst1-55177
cb582792-16e5-4fb2-b228-d43d26ed243e,Site Code,SLM99
cb5c9f72-7cca-459a-9a43-ea38bc81af4b,Site Code,SRJ05
cb5c9f72-7cca-459a-9a43-ea38bc81af4b,OASIS ID,preconst1-9588
cb643bdd-7faa-41de-8d70-53466886f7ea,Site Code,PIY 04
cb64d399-8bac-4372-a449-527345a8b3f3,Site Code,WGF81
cb6e927d-cb8f-437f-a25c-4cf78230823a,Site Code,USM06
cb6e927d-cb8f-437f-a25c-4cf78230823a,OASIS ID,molas1-65918
cb7b18ca-92be-4db3-ae72-db5bdeede1c1,Site Code,L29/77
cb842010-88f5-46ec-b9d6-1c649ee90303,Site Code,MWQ98
cb842010-88f5-46ec-b9d6-1c649ee90303,OASIS ID,johnsamul-30366
cb86e2fe-a04f-42b9-b840-b7e02ad4a33c,Site Code,WOC87
cb88313e-8cf2-4c37-9db8-aa0167d555e4,Site Code,BBZ06
cb9f0db8-5634-48c2-8c8a-61eb4a0857ac,Site Code,SJI03
cba797d1-868c-4c5f-ad22-c86a48eb66dd,Site Code,TLK08
cbb18be6-9a9f-4dec-86c0-3ca9d73a451c,Site Code,QRP97
cbb4616f-cbc9-42b3-8d4a-0661d1c7576f,Site Code,GM199
cbb4bad3-446e-420e-99e8-8fb7e9c80e7a,Site Code,ALW08
cbb4bad3-446e-420e-99e8-8fb7e9c80e7a,OASIS ID,molas1-138994
cbc07a6a-9fd2-4e31-a7b0-a54fc1b2b0c0,Site Code,SGV97
cbc18354-afc4-4ecb-a416-2f5d201bde93,Site Code,RBW03
cbd2eea5-a0f6-4472-8c4b-34d0330c379a,Site Code,BLL79
cbe4c192-f77d-404e-9804-3db592bc2154,Site Code,PR478
cbf04b63-84eb-424c-b8ed-50b7142fcdfa,Site Code,CFH02
cc07c1f3-7fc7-4f79-8a3a-c93ba1cd5049,Site Code,IPH06
cc07c1f3-7fc7-4f79-8a3a-c93ba1cd5049,OASIS ID,preconst1-16609
cc0ef6e5-5b2a-4835-bd5a-833b53a2e9f8,Site Code,GM106
cc1c04ff-7be0-47a7-864b-990b3d5d486a,Site Code,GSP08
cc222516-2bdc-4247-81b1-4f7b8e976abc,Site Code,WLD12
cc26c395-2f78-47ee-afa3-d1578eef984b,Site Code,EAA07
cc26c395-2f78-47ee-afa3-d1578eef984b,OASIS ID,preconst1-24476
cc2c86e5-bbd7-4dcc-b93a-b0b9f7484f83,Site Code,TZO09
cc2d2955-af1e-4fa2-b333-2f2dc39dcbe2,Site Code,RYA99
cc2f0900-18d2-40f6-b96b-0cd3d16f665d,Site Code,CMM11
cc2f0900-18d2-40f6-b96b-0cd3d16f665d,OASIS ID,molas1-105579
cc2feb16-0e73-4917-8cde-0f42f3419c9b,Site Code,SYO03
cc2feb16-0e73-4917-8cde-0f42f3419c9b,OASIS ID,molas1-10921
cc326bc5-053f-49f9-bf8e-e7a090ad53d9,Site Code,LXW09
cc326bc5-053f-49f9-bf8e-e7a090ad53d9,OASIS ID,oxfordar1-61685
cc33ddf2-4c3e-4d40-b459-dcd960ad88c2,Site Code,BYT00
cc39551e-1bb0-468c-9dcb-a6e3085ea944,Site Code,EOL06
cc39551e-1bb0-468c-9dcb-a6e3085ea944,OASIS ID,molas1-22949
cc3c4eec-ffc6-4ac7-8c8b-6e5f19f6a1f8,Site Code,CDV99
cc4a0092-53f3-4a25-896e-be2e2ee5afd0,Site Code,L249/78
cc52b32f-5086-4573-95ca-01295feb6ad9,Site Code,TDC06
cc6556a5-7109-424a-a9e4-d4cfdca22bd2,Site Code,WDM95
cc69924e-e91f-445d-9116-5a1a7773993a,Site Code,AG75
cc6a3350-b438-4a99-96f1-d2924db61781,Site Code,CHM92
cc6fc02d-fae6-4f1b-b512-5116108cc5f9,Site Code,CHJ06
cc7f06ec-02b2-479f-b31d-de3c2e1352dd,Site Code,HAV97
cc8cb5a7-7a38-4621-bf4d-2ba57699c382,Site Code,WBL09
cc8cb5a7-7a38-4621-bf4d-2ba57699c382,OASIS ID,thamesva1-65576
cc8cf43a-d8fb-4131-a2ec-1da0707ce352,Site Code,MS72
cc96dc3d-bb51-44d0-b9c2-4e7e61271cf6,Site Code,BKG02
cc9e66af-8112-4f24-b314-4d3566360c74,Site Code,VIT96
cca34a26-2288-4dee-8523-483fe5966b57,Site Code,WBT09
cca34a26-2288-4dee-8523-483fe5966b57,OASIS ID,lparchae1-80621
cca742ed-296a-4711-ac3e-cfc6d26fe9c7,Site Code,CLE81
ccabd8b1-69c3-4ab3-b271-d64d0eabff94,Site Code,JER83
ccbd91af-9b23-49ed-ba6e-f3662c786254,Site Code,SYB92
ccc60166-4f4a-49f2-a381-f021a1637a03,Site Code,DUL04
ccca1c5e-26a9-4b22-9be1-a13ce3f5b4cf,Site Code,WPE08
ccd178a1-6fb7-43ae-9d29-a4cf5a5aa129,Site Code,L139/77
ccd29436-ba37-475c-88ce-54dd5409c04f,Site Code,YKW01
