ResourceID,Monument Type,Evidence,MainBuildingMaterial,CoveringMaterial,Component,Parent_UID,YearFrom,YearTo,DispDate,Period,Note
14aadc4d-ee04-424c-bd7e-0b6a91901609,Assembly Hall,Demolished Building,,,,503757,1937,2005,,,
14abf691-29bb-4118-8b87-2b5deaca05c9,House,Extant Building,,,,0,1855,1970,,,
14abf691-29bb-4118-8b87-2b5deaca05c9,Rehabilitation Centre,Extant Building,,,,0,1970,2050,,,
14ac072b-e91b-4c9e-8f3b-b9d434ce2a18,Fire Station,Extant Building,Brick,,,0,1887,2050,,,
14ac072b-e91b-4c9e-8f3b-b9d434ce2a18,Apartment,Structure,,,,447573,1897,2050,,,
14ac509e-de00-4ef1-a0ef-d3d0222a2047,Ditch,,,,,0,-4000,-2201,,,
14ac509e-de00-4ef1-a0ef-d3d0222a2047,Ditch,,,,,0,-500000,42,,,
14ac9148-502d-408b-b1bc-ff0f2953e1ca,War Memorial,Extant Structure,Timber,,,0,1923,1948,,,
14ac9148-502d-408b-b1bc-ff0f2953e1ca,,,,,Aedicule (Shrine),504994,1923,2050,,,
14ac91c0-2580-47e9-a3b8-e3f410fd3748,Findspot,,,,,0,1540,1900,Post Medieval,Post Medieval,
14ad6811-1808-4ff5-8a40-87d0ca0b2397,Coach House,,,,,0,1800,1866,,,
14ad6811-1808-4ff5-8a40-87d0ca0b2397,Stable,,,,,0,1800,1866,,,
14aea936-5d7f-4008-a039-440f8f0ea71f,Cellar,,,,,0,1540,1900,Post Medieval,Post Medieval,
14aedd05-28ba-4b31-90fb-e9aca0b41416,Rabbit Warren,,,,,0,1066,1539,Medieval,Medieval,
14b1df4a-8450-4591-824d-bd19b0be71b6,Catacomb (Funerary),Structure,,,,0,1835,1900,,,
14b1df4a-8450-4591-824d-bd19b0be71b6,Mortuary Chapel,Extant Building,Portland Stone,,,0,1835,2050,,,
14b1df4a-8450-4591-824d-bd19b0be71b6,,,,,Portico,428954,1835,2050,,,
14b1df4a-8450-4591-824d-bd19b0be71b6,,,,,Colonnade,428954,1835,2050,,,
14b29603-9966-422d-8e3e-8a432c2d1619,House,,,,,0,1870,1910,,,
14b3a4af-7e24-4cfa-8b89-aab734f267e4,Semi Detached House,Extant Building,Brick,,,0,1801,2050,,,
14b3a4af-7e24-4cfa-8b89-aab734f267e4,,,,,Porch,494131,1801,2050,,,
14b3d81b-7f0f-4bd2-9b44-439b5dd9ea03,Boat House,Extant Building,Brick,,,0,1862,1980,,,
14b3d81b-7f0f-4bd2-9b44-439b5dd9ea03,Office,Extant Building,Brick,,,485677,1980,2050,,,
14b3d81b-7f0f-4bd2-9b44-439b5dd9ea03,Shop,Extant Building,Brick,,,485677,1980,2050,,,
14b4a5ec-65d8-4344-a640-9c662e280df8,Building,,,,,0,1066,1539,Medieval,Medieval,
14b78160-5851-4479-93d2-ca014b6bfcc9,Stream,,,,,0,-500000,42,,,
14b794ce-4358-4f0f-b039-06a3d5b765be,Watermill,,,,,0,1066,1539,Medieval,Medieval,
14b81f0b-af01-4e2f-b9c4-e0da00e5c85d,House,,,,,0,1800,1832,,,
14b81f0b-af01-4e2f-b9c4-e0da00e5c85d,House,,,,,0,,1800,,,
14ba0ce8-5cd8-4433-91f6-c891f6f11388,Rubbish Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
14ba0ce8-5cd8-4433-91f6-c891f6f11388,Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
14bba114-53e0-4c8a-925b-7f83eeafa461,Railings,,,,,72137,1855,2050,,,
14bba114-53e0-4c8a-925b-7f83eeafa461,Gate,Extant Structure,Ragstone,,,72137,1855,2050,,,Two gothic entrance gates
14bba114-53e0-4c8a-925b-7f83eeafa461,Cemetery,Extant Building,,,,0,1855,2050,,,
14bbd6a7-f3c2-4132-9c4c-73971dfb66a9,House,,,,,0,1840,1880,,,
14c251bc-b47b-4ee3-870f-243396e91f27,Newspaper Office,,,,,0,1928,1928,,,
14c251bc-b47b-4ee3-870f-243396e91f27,Apartment,,,,,0,1928,1928,,,
14c32ae2-5a46-4477-8629-eb50fbda1537,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
14c32ae2-5a46-4477-8629-eb50fbda1537,Vicarage,,,,,0,1540,1900,Post Medieval,Post Medieval,
14c3e5e8-bff5-4847-a34b-b42fb1b2f002,Manor House,,,,,0,1540,1900,Post Medieval,Post Medieval,
14c40e3c-d565-4557-9445-c91b90784d4d,Findspot,,,,,0,-2200,-701,,,
14c4e0ce-c422-4f36-974c-38d6c6610e6c,Road,,,,,0,43,200,,,
14c4e0ce-c422-4f36-974c-38d6c6610e6c,Animal Burial,,,,,0,43,200,,,
14c753ba-a7b5-45c9-924d-a69ed8e1f36e,Findspot,Unstratified Find,,,,0,-500000,-10001,,,
14c7b3c9-171b-4c73-b836-52b57b2e687f,Findspot,,,,,0,43,409,Roman,Roman,
14c7b4e5-c519-4a94-ba8c-f938fbda1cde,Gully,,,,,0,1540,1900,Post Medieval,Post Medieval,
14c86c1e-85bc-4fc8-80da-96125511a114,Sundial,,,,,0,1066,1539,Medieval,Medieval,
14c86c1e-85bc-4fc8-80da-96125511a114,Sundial,,,,,0,1485,1603,Tudor,Tudor,
14c9aed8-9de1-407c-b651-bcecd972de71,Fire Station,,,,,0,1892,1892,,,
14cbf9af-81c3-4ff8-809d-3d5bb15eb3cf,Findspot,,,,,0,-500000,42,,,
14cc3ec4-0d1f-4279-baee-d786803159e8,Findspot,,,,,0,-4000,-2201,,,
14cdf9c2-5e14-47a2-8451-4ef0d37a9b73,Date Stone,,,,,0,1879,1879,,,
14cdf9c2-5e14-47a2-8451-4ef0d37a9b73,School,,,,,0,1879,1879,,,
14cdf9c2-5e14-47a2-8451-4ef0d37a9b73,Board School,,,,,0,,,,,
14ce48e1-1288-4c9e-b445-44ca2c13fab5,Landfill Site,,,,,0,1540,1900,Post Medieval,Post Medieval,
14ceb851-f0b7-4dc4-983c-bccb56afcf44,Cemetery,,,,,0,,,,,
14cee351-b196-448f-934e-8c311ddd17ea,Wall,,,,,0,,,,,
14cee351-b196-448f-934e-8c311ddd17ea,Forecourt,,,,,0,,,,,
14cee351-b196-448f-934e-8c311ddd17ea,Seat,,,,,0,,,,,
14cff736-65c7-403b-9386-29abf338f9b4,Causewayed Enclosure,Destroyed Monument,,,,0,-4000,-1501,,,
14cff736-65c7-403b-9386-29abf338f9b4,Henge,Cropmark,,,,0,-4000,-1501,,,
14cff736-65c7-403b-9386-29abf338f9b4,Enclosure,Cropmark,,,,0,-4000,-1501,,,
14d694c6-1400-4bd7-9881-1caef247f24c,Foundation,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
14d694c6-1400-4bd7-9881-1caef247f24c,Basement,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
14d694c6-1400-4bd7-9881-1caef247f24c,Makeup Layer,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
14d712f0-8d29-43a3-802f-475d33d9aabd,Findspot,,,,,0,-700,-401,,,
14d712f0-8d29-43a3-802f-475d33d9aabd,Findspot,,,,,0,-700,42,,,
14daff63-dc7f-4e8b-8f86-bb178b434c04,Meeting Hall,,,,,0,,,,,
14daff63-dc7f-4e8b-8f86-bb178b434c04,Classroom,,,,,0,,,,,
14daff63-dc7f-4e8b-8f86-bb178b434c04,Library,,,,,0,1910,1910,,,
14daff63-dc7f-4e8b-8f86-bb178b434c04,War Memorial,,,,,0,1902,1903,,,
14daff63-dc7f-4e8b-8f86-bb178b434c04,Library,,,,,0,1902,1903,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Town House,,,,,0,1946,,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Terraced House,,,,,0,1946,,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Town House,,,,,0,1939,1945,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Terraced House,,,,,0,1939,1945,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Town House,,,,,0,1902,1922,,,
14de1629-ace8-46f3-91b9-502c58eb193d,Terraced House,,,,,0,1902,1922,,,
14de242c-0d32-4721-b8e1-57558d1a0504,Findspot,Find,,,,0,-500000,-10001,,,
14e09ea6-840d-404b-bb33-e338294cfcc3,Soakaway,Excavated Feature,,,,0,1700,1800,,,
14e09ea6-840d-404b-bb33-e338294cfcc3,Rubbish Pit,Excavated Feature,,,,0,1800,1900,,,
14e215b5-bc95-4c72-a37e-4d6f5e7ed55f,Ditch,,,,,0,43,409,Roman,Roman,
14e3ad9d-14a7-47ad-b825-d1d49f8f6115,Church,,,,,0,1879,1879,,,
14e5550d-6b57-44ad-b425-6585c65c595d,Ditch,,,,,0,,,,,
14e6171e-bd27-4f2c-a266-431d380b1495,Railings,,,,,0,1827,1832,,,
14e6171e-bd27-4f2c-a266-431d380b1495,Terraced House,,,,,0,1827,1832,,,
14e6171e-bd27-4f2c-a266-431d380b1495,Terrace,,,,,0,1827,1832,,,
14e8fb08-3dc0-431a-b669-e704667a5df2,Church,,,,,0,1845,1852,,,
14e9c96a-f691-421b-a58e-899d8db59aee,Office,,,,,0,,,,,
14e9c96a-f691-421b-a58e-899d8db59aee,Shop,,,,,0,1800,1832,,,
14e9c96a-f691-421b-a58e-899d8db59aee,Terraced House,,,,,0,1800,1832,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Buried Soil Horizon,Sub Surface Deposit,,,,0,370,400,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Gully,Sub Surface Deposit,,,,0,300,400,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Boundary Ditch,Sub Surface Deposit,,,,0,300,400,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Cobbled Surface,Sub Surface Deposit,,,,0,175,350,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Building,Sub Surface Deposit,Wood,,,0,100,175,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Stake Hole,Sub Surface Deposit,,,,0,43,125,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Post Hole,Sub Surface Deposit,,,,0,43,125,,,
14ea0e60-fae7-4e69-baaa-fbe9f8daa903,Dump Layer,Sub Surface Deposit,,,,0,370,400,,,
14eb4749-fd38-462e-9511-54e198058a12,Findspot,,,,,0,-1600,-1001,,,
14eb4749-fd38-462e-9511-54e198058a12,Findspot,,,,,0,-2200,-701,,,
14ecfdc4-2194-415f-a0ae-188900de3c86,House,,,,,0,1700,1732,,,
14ecfdc4-2194-415f-a0ae-188900de3c86,House,,,,,0,1800,1832,,,
14ed728f-6c2a-49ea-b8e2-bc2c021320fd,Jetty,,,,,0,1540,1900,Post Medieval,Post Medieval,
14ed728f-6c2a-49ea-b8e2-bc2c021320fd,Slipway,,,,,0,1540,1900,Post Medieval,Post Medieval,
14ed728f-6c2a-49ea-b8e2-bc2c021320fd,Structure,,,,,0,1540,1900,Post Medieval,Post Medieval,
14edb83b-bc57-4ad8-b647-7a2f5193a612,Findspot,Unstratified Find,,,,0,1540,1900,Post Medieval,Post Medieval,
14eee951-24a4-48ec-a56a-c450d269ec1e,Country House,,,,,0,1540,1900,Post Medieval,Post Medieval,
14eefd0d-616a-45fe-97c8-51ccf92fb4e6,Terraced House,,,,,0,1800,1832,,,
14eefd0d-616a-45fe-97c8-51ccf92fb4e6,Terrace,,,,,0,1800,1832,,,
14f25374-ce9f-479c-bbbc-19c325944b22,Office,,,,,0,1890,1910,,,
14f2ab79-f9c1-40c9-97d5-0b7a6273eaf3,Cottage Ornee,,,,,0,1800,1832,,,
14f2ab79-f9c1-40c9-97d5-0b7a6273eaf3,Lodge,,,,,0,1800,1832,,,
14f5af38-385b-47c6-b0d9-deaeee3a78e3,Churchyard,,,,,0,1540,1900,Post Medieval,Post Medieval,
14fa3dcd-2093-49d6-8a82-7887d474bf0f,Terraced House,,,,,0,1655,1695,,,
14fa3dcd-2093-49d6-8a82-7887d474bf0f,Town House,,,,,0,1655,1695,,,
14fd057d-a0e1-48ca-9f99-e2b7fd036fc0,Building,Extant Building,Brick,,,0,1880,2050,,,
14fd057d-a0e1-48ca-9f99-e2b7fd036fc0,Public House,,,,,492490,1880,2011,,,
14fd057d-a0e1-48ca-9f99-e2b7fd036fc0,,,,,Tiling,492490,1880,2050,,,
14fd057d-a0e1-48ca-9f99-e2b7fd036fc0,,,,,Casement Window,492490,1880,2050,,,
14fde97e-a0b1-4c4b-a5ac-5605a6d735ea,House,,,,,0,1066,1539,Medieval,Medieval,
14fde97e-a0b1-4c4b-a5ac-5605a6d735ea,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
14fe048e-a099-48a4-a7bd-6f710deb1578,Embankment,,,,,0,43,409,Roman,Roman,
15001ff1-2a5b-422d-862a-5d39b1fe0519,Findspot,,,,,0,43,409,Roman,Roman,
15019a43-649b-44a4-a86e-9bdb2ff439f4,Pit,,,,,0,1485,1603,Tudor,Tudor,
15019a43-649b-44a4-a86e-9bdb2ff439f4,Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
1501b15f-b86c-4744-bf87-abbb97f202fa,Findspot,Find,,,,0,-500000,-10001,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Building,Documentary Evidence,,,,0,1436,1666,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Building,Documentary Evidence,,,,0,1681,1940,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Garden,Documentary Evidence,,,,0,1681,1940,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Building,Structure,,,,0,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Garden,Botanical Feature,,,,0,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Lawn,Botanical Feature,,,,487578,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Path,Structure,Stone,,,487578,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Fountain,Structure,,,,487578,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Statue,Structure,,,,487581,1961,2050,,,
1501efd2-5e6c-4dd9-8d81-29fb9cb65942,Garden,Documentary Evidence,,,,0,1436,1666,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Terrace,,,,,0,1891,1892,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Shop,,,,,0,1891,1892,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Apartment,,,,,0,1887,1887,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Shop,,,,,0,1887,1887,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Terrace,,,,,0,1887,1887,,,
150411c0-9341-4994-ab3c-5130b4e149d1,Apartment,,,,,0,1891,1892,,,
15044104-440d-4b98-9705-24067d6aa655,Detached House,Extant Building,,,,0,1862,2050,,,
15044104-440d-4b98-9705-24067d6aa655,,,,,Pilaster,429070,1862,2050,,,
15044104-440d-4b98-9705-24067d6aa655,,,,,Ionic Order,492861,1862,2050,,,
15044104-440d-4b98-9705-24067d6aa655,,,,,Balcony,429070,1862,2050,,,
1504d772-315c-46a4-be87-d035847ad35e,Deposit Unclassified,,,,,0,1066,1539,Medieval,Medieval,
1504d772-315c-46a4-be87-d035847ad35e,Deposit Unclassified,,,,,0,43,409,Roman,Roman,
15054b9c-d1f3-4cd8-9679-abc99a2ebdff,Stable,Extant Building,,,,0,1903,2007,Demolished,,
1505550f-5621-41a3-b38c-ca904fc3378c,Water Channel,,,,,0,,,,,
1505550f-5621-41a3-b38c-ca904fc3378c,Water Channel,,,,,0,-2200,-701,,,
1506a32b-d340-4f09-9a54-ab5585a016f0,Terraced House,,,,,0,1694,1694,,,
1506a32b-d340-4f09-9a54-ab5585a016f0,House,,,,,0,1867,1899,,,
1506a32b-d340-4f09-9a54-ab5585a016f0,Shop,,,,,0,1900,1999,,,
1506cf0b-f995-4722-ad5a-fb7fe60a95da,War Memorial,Extant Structure,Granite,,,0,1922,1922,,,
1506cf0b-f995-4722-ad5a-fb7fe60a95da,Cross,Extant Structure,Granite,,,504775,1922,1922,,,
1509cca8-b0e2-4b2f-a330-b4ef1e9528b6,Ditch,,,,,0,,,,,
150b7b44-0437-44fb-8320-4ea7c4d10e2a,Enclosure,,,,,0,43,409,Roman,Roman,
150b7b44-0437-44fb-8320-4ea7c4d10e2a,Stake Hole,,,,,0,43,409,Roman,Roman,
150d8a75-72ca-411a-8bbe-2a448537c44f,Chapel,Extant Building,Brick,,,0,1880,2050,,,
150e3cfe-5b8a-49a7-822f-48df8b7333e9,Findspot,,,,,0,-500000,42,,,
150e4e1d-b3d5-455d-9ccd-a9edbeac9ba7,Stream,,,,,0,,,,,
150fa5f0-d810-4bb2-8c6c-ce1afeede8f8,Anti Aircraft Gun Post,,,,,0,1540,1900,Post Medieval,Post Medieval,
15105a45-6c12-4064-bc9e-68e25378128d,Pit,,,,,0,1066,1539,Medieval,Medieval,
15113957-c68b-4dc6-89c4-b7dc91a8e1b8,Findspot,,,,,0,1066,1539,Medieval,Medieval,
151404e2-a026-4b5d-8a27-f8f0699be604,House,,,,,0,1700,1732,,,
151404e2-a026-4b5d-8a27-f8f0699be604,House,,,,,0,1800,1832,,,
1514a9f6-5601-4496-a723-fe5bbea8a235,Villa,,,,,0,1800,1832,,,
1514a9f6-5601-4496-a723-fe5bbea8a235,Railings,,,,,0,1800,1832,,,
1514a9f6-5601-4496-a723-fe5bbea8a235,,,,,Roof,418543,1800,1832,,,"Overhanging eaves and flat pitched, hipped slated roof."
1514f334-587a-4cf4-b9a1-2f86d512f90b,Gully,,,,,0,1066,1539,Medieval,Medieval,
1515b0a9-201c-41c4-93e8-8ad0ddc9a9b1,Church,,,,,0,1066,1539,Medieval,Medieval,
1515b0a9-201c-41c4-93e8-8ad0ddc9a9b1,Church,,,,,0,1540,1900,Post Medieval,Post Medieval,
15162aee-7e44-4e4e-a911-9fce4205ce36,Farmhouse,,,,,0,1833,1899,,,
15162aee-7e44-4e4e-a911-9fce4205ce36,Farmhouse,,,,,0,1667,1732,,,
15162aee-7e44-4e4e-a911-9fce4205ce36,Timber Framed House,,,,,0,1667,1732,,,
15192772-e6ad-48e5-93b8-91bf779a8d93,Bollard,,,,,0,,,,,
1519425e-c6d3-4227-ae7c-b432d9db2fa2,Barn,,,,,0,43,409,Roman,Roman,
151a1bff-c0f7-4de6-ac11-5c762227f407,Building,,,,,0,1833,1866,,,
151a1bff-c0f7-4de6-ac11-5c762227f407,Warehouse,,,,,0,1833,,,,
151a1bff-c0f7-4de6-ac11-5c762227f407,Shop,,,,,0,1833,,,,
151aab82-1505-49e0-99fc-c146509a2d47,Gravestone,,,,,0,1881,1921,,,
151ae21d-e2db-4d7f-a255-94460d197203,Friends Burial Ground,Designed Landscape,,,,0,1780,1951,,,
151ae21d-e2db-4d7f-a255-94460d197203,Walled Garden,Designed Landscape,,,,0,1951,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,Hotel,Extant Building,Artificial Stone,,,0,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,Extant Building,Brick,,,,,,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,Extant Building,Granite,,,,,,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,Railway Station,Extant Building,,,,489607,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,Grand Hotel,Extant Building,,,,489607,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Attic,489609,1930,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Entrance,489609,1960,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Balustrade,489607,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Pavilion,489607,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Loggia,489607,1863,2050,,,
151b1c4b-d239-4ff9-a0cc-7e05940645e9,,,,,Corinthian Order,489607,1863,2050,,,
151b650c-d035-41e9-b9f0-fa08e557ba12,Findspot,,,,,0,1066,1539,Medieval,Medieval,
151ba6a8-70e2-42a5-913b-a0094af46d6d,House,,,,,0,1862,1902,,,
151ba6a8-70e2-42a5-913b-a0094af46d6d,Column,,,,,0,,,,,
151c3daf-f370-459e-9fe3-d8e3759f72f7,Farm,Documentary Evidence,,,,0,1501,1900,,,
151c3daf-f370-459e-9fe3-d8e3759f72f7,,,,,Cross Wing,8076,1501,1964,,,
151c3daf-f370-459e-9fe3-d8e3759f72f7,Farmhouse,Demolished Building,,,,0,1501,1964,,,
151cd17f-2706-419e-8f10-8a32637c5dae,House,,,,,0,1883,1883,,,
151cd17f-2706-419e-8f10-8a32637c5dae,House,,,,,0,1767,1832,,,
151cd17f-2706-419e-8f10-8a32637c5dae,Boundary Wall,,,,,0,1883,1883,,,
151e496e-e958-4dfe-998c-cbbc57debb55,Waterbourne Deposit,Sub Surface Deposit,,,,0,,,,,
151e985e-2f30-4514-81f9-b5359685434e,Wall,Destroyed Monument,,,,0,1066,1539,Medieval,Medieval,
151e985e-2f30-4514-81f9-b5359685434e,Foundation,Destroyed Monument,,,,0,1066,1539,Medieval,Medieval,
151ee993-ca94-4ac5-bf7c-623dc2eeba10,Terraced House,Extant Building,Brick,,,0,1957,2050,,,
1520953c-c2bb-454b-8faa-c84a78ee70d8,Siegework,,,,,0,1540,1900,Post Medieval,Post Medieval,
15214449-e870-4fd2-8622-e5a629448ec4,Town Defences,,,,,0,1066,1539,Medieval,Medieval,
15214449-e870-4fd2-8622-e5a629448ec4,Ditch,,,,,0,1066,1539,Medieval,Medieval,
1521e5b9-4849-41dc-9986-07d9defd61b9,Findspot,,,,,0,43,409,Roman,Roman,
15271a62-9ab2-4a83-a18b-5a9d0ae48e1e,Arch,,,,,0,1840,1880,,,
1527403e-a3ed-4d93-9039-b2cd1fab9f95,Buried Soil Horizon,Sub Surface Deposit,,,,0,1801,1892,,,
1527403e-a3ed-4d93-9039-b2cd1fab9f95,Linear Earthwork,Sub Surface Deposit,,,,0,1801,1892,,,
1527403e-a3ed-4d93-9039-b2cd1fab9f95,Tree Throw,Sub Surface Deposit,,,,0,1801,1892,,,
15295ee4-0738-41fc-89d9-29fb353096b5,Quarry,,,,,0,43,409,Roman,Roman,
152a947b-9d34-4bd2-8906-61f840425c04,Workhouse,,,,,0,1676,1820,,,
152c7418-494c-4ac4-a4ab-b3bdfcec275f,Dump,,,,,0,1540,1900,Post Medieval,Post Medieval,
152d0ac6-b170-4693-b10c-1ca9e331dbee,Flood Defences,Sub Surface Deposit,,,,0,1483,1700,,,
152d0ac6-b170-4693-b10c-1ca9e331dbee,Waterfront,Sub Surface Deposit,,,,0,1483,1700,,,
152d96a0-6969-4463-9e5b-b12df258db0e,Terraced House,,,,,0,1815,1855,,,
152d96a0-6969-4463-9e5b-b12df258db0e,Shop,,,,,0,1815,1855,,,
152d96a0-6969-4463-9e5b-b12df258db0e,Shop,,,,,0,1933,1966,,,
152ffd8f-66a3-4fd7-81bb-83ae2e390e77,Villa,,,,,0,1842,1842,,,
152ffd8f-66a3-4fd7-81bb-83ae2e390e77,Villa,,,,,0,1843,,,,
15300ad8-48c6-4e86-918a-4bdcae1566e4,Building,,,,,0,43,409,Roman,Roman,
153079ef-38b1-4994-95af-6b0130f5396d,Findspot,,,,,0,410,1065,,,
153079ef-38b1-4994-95af-6b0130f5396d,Grubenhaus,,,,,0,500,700,,,
1532f064-5ff1-4657-893a-404e92f307ec,Commemorative Monument,Extant Building,Granite,,,0,1853,2050,,,
153361cc-7708-4123-95d1-7b8026b94d47,Inhumation,,,,,0,1066,1539,Medieval,Medieval,
15338229-227a-4e6d-bca1-23845e96f6e8,House,,,,,0,1800,1832,,,
15379c7b-3495-4bd1-a53e-6a365fa562e5,Findspot,,,,,0,-4000,-2201,,,
1537ccab-8e5a-4912-a696-3fd2b6bc2429,Commemorative Monument,Extant Structure,Stone,,,0,1924,2050,,,
1537e45a-9974-4de7-ace0-8dec3bd7d91c,Commemorative Monument,,,,,0,1951,1951,,,
1537e45a-9974-4de7-ace0-8dec3bd7d91c,Plaque,,,,,0,1951,1951,,,
1537e45a-9974-4de7-ace0-8dec3bd7d91c,Bus Shelter,,,,,0,1945,1951,,,
15393ae6-c5d7-421a-a8c9-923fff7cc2f8,Detached House,,,,,0,,,,,
15393ae6-c5d7-421a-a8c9-923fff7cc2f8,,,,,Brickwork,419566,,,,,
15393ae6-c5d7-421a-a8c9-923fff7cc2f8,,,,,Door,419566,,,,,
15393ae6-c5d7-421a-a8c9-923fff7cc2f8,,,,,Dormer,419566,,,,,
15393ae6-c5d7-421a-a8c9-923fff7cc2f8,,,,,Window,419566,,,,,
153b885b-dffc-45c8-9057-44569b191d5f,Chest Tomb,Extant Structure,Portland Stone,,,0,1840,1840,,,
153be55b-b8ad-40c8-9602-fb34fe01279a,Revetment,,,,,0,1066,1539,Medieval,Medieval,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Church,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Covered Way,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Garden Wall,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Lecture Theatre,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Office,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,School Hall,,,,,0,1921,1924,,,
153bff09-4c8d-450a-8477-f36bdcbcb8b6,Gate,,,,,0,1921,1924,,,
153d1f56-1153-42fa-af3e-dbdcd3433c7f,War Memorial,,,,,0,1918,1918,,,
153d1f56-1153-42fa-af3e-dbdcd3433c7f,War Memorial,,,,,0,1945,,,,
154052db-8d8d-4e77-9dd4-60f3dc4caf8d,Leper Hospital,,,,,0,1066,1539,Medieval,Medieval,
154052db-8d8d-4e77-9dd4-60f3dc4caf8d,Leper Hospital,,,,,0,1485,1603,Tudor,Tudor,
154052db-8d8d-4e77-9dd4-60f3dc4caf8d,Leper Hospital,,,,,0,1540,1900,Post Medieval,Post Medieval,
1542dd71-2b48-424b-91af-bc5dbdc99085,Semi Detached House,Extant Building,,,,0,1833,2050,,,
15460e88-f47d-4820-a2f8-077fbfa93ba7,Findspot,,,,,0,-700,42,,,
1546ccf4-32ae-4649-a8cd-fac04a5c8c8d,Building Range,,,,,0,43,409,Roman,Roman,
1546d8f0-277c-4327-bdd9-fd75701551bb,Dump,,,,,0,,,,,
1546fd85-63a1-4a81-b82e-2e7786518b05,Public House,,,,,0,1795,1835,,,
154715ed-7993-4ea8-b257-0624fb50d593,Childrens Playground,Botanical Feature,,,,0,1896,1979,,,
154715ed-7993-4ea8-b257-0624fb50d593,Football Pitch,,,,,0,1979,2050,,,
154715ed-7993-4ea8-b257-0624fb50d593,Hockey Pitch,,,,,0,1979,2050,,,
154715ed-7993-4ea8-b257-0624fb50d593,Tennis Court,,,,,0,1979,2050,,,
1547f58e-81f3-409d-9057-baaac9b974a6,Terraced House,,,,,0,1833,1866,,,
1547f58e-81f3-409d-9057-baaac9b974a6,Terrace,,,,,0,1833,1866,,,
1548e430-5ca9-4209-9f5a-7c0992cffe73,Findspot,,,,,0,-4000,-2201,,,
154b3a32-16a1-4048-b668-680020781cb1,Dump,,,,,0,43,409,Roman,Roman,
154b3a32-16a1-4048-b668-680020781cb1,Fire Debris,,,,,0,43,409,Roman,Roman,
154b9d08-d96d-43f9-8cad-6676817794f7,Findspot,Find,,,,0,43,200,,,
154bbe00-0635-46d9-9248-4ec999aa2810,Railings,,,,,0,1780,1820,,,
